paper,figure_panel_series,target_entity,target_entity_class,quantity,species,value,unit,source_evidence,evidence_locator,source_kind,assertion_status,evidence_kind,expected_scope,bound_at_scope,mention_recovered,assertion_created,applicability_resolved,binding_status,resolved_output_status,inherited_by_case,recipe_status,kb_status,kg_status,canonical_status,first_missing_stage
10.1016_j.tsf.2012.11.127,F5a/m-ZrO2,10.1016_j.tsf.2012.11.127-E016,MultiOutputMeasurement,temperature,,600 °C; 800 °C,,"2 distinct temperature values at figure scope; no narrower evidence distinguishes them, so none is applied",,,,,figure,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1016_j.tsf.2012.11.127,F5b/800°C,10.1016_j.tsf.2012.11.127-E017,MultiOutputMeasurement,temperature,,800,°C,800°C,series label '800°C' (axis 'condition'),series_label,direct,experimental_condition,series,series,True,True,True,bound,present,True,not_a_recipe_field,present,present,present,
10.1016_j.tsf.2012.11.127,F5b/800°C,10.1016_j.tsf.2012.11.127-E017,MultiOutputMeasurement,deposition_temperature,,350,°C,growth temperature was maintained at 350°C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,present,present,present,present,
10.1016_j.tsf.2012.11.127,F5b/600°C,10.1016_j.tsf.2012.11.127-E018,MultiOutputMeasurement,temperature,,600,°C,600°C,series label '600°C' (axis 'condition'),series_label,direct,experimental_condition,series,series,True,True,True,bound,present,True,not_a_recipe_field,present,present,present,
10.1016_j.tsf.2012.11.127,F5b/600°C,10.1016_j.tsf.2012.11.127-E018,MultiOutputMeasurement,deposition_temperature,,350,°C,growth temperature was maintained at 350°C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,present,present,present,present,
10.1016_j.tsf.2012.11.127,F5b/as grown,10.1016_j.tsf.2012.11.127-E019,MultiOutputMeasurement,deposition_temperature,,350,°C,growth temperature was maintained at 350°C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,present,present,present,present,
10.1016_j.tsf.2012.11.127,F5b/as grown,10.1016_j.tsf.2012.11.127-E019,MultiOutputMeasurement,temperature,,600 °C; 800 °C,,"2 distinct temperature values at figure scope; no narrower evidence distinguishes them, so none is applied",,,,,figure,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1016_j.tsf.2012.11.127,F5b/t-ZrO2,10.1016_j.tsf.2012.11.127-E020,MultiOutputMeasurement,deposition_temperature,,350,°C,growth temperature was maintained at 350°C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,present,present,present,present,
10.1016_j.tsf.2012.11.127,F5b/t-ZrO2,10.1016_j.tsf.2012.11.127-E020,MultiOutputMeasurement,temperature,,600 °C; 800 °C,,"2 distinct temperature values at figure scope; no narrower evidence distinguishes them, so none is applied",,,,,figure,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1016_j.tsf.2012.11.127,F5b/m-ZrO2,10.1016_j.tsf.2012.11.127-E021,MultiOutputMeasurement,deposition_temperature,,350,°C,growth temperature was maintained at 350°C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,present,present,present,present,
10.1016_j.tsf.2012.11.127,F5b/m-ZrO2,10.1016_j.tsf.2012.11.127-E021,MultiOutputMeasurement,temperature,,600 °C; 800 °C,,"2 distinct temperature values at figure scope; no narrower evidence distinguishes them, so none is applied",,,,,figure,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1016_j.tsf.2012.11.127,F6a/Zr,10.1016_j.tsf.2012.11.127-E022,ExperimentSeries,deposition_temperature,,350,°C,growth temperature was maintained at 350°C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: discrete_experimental_sweep),,not_a_recipe_field,present,present,present,
10.1016_j.tsf.2012.11.127,F6a/Fe,10.1016_j.tsf.2012.11.127-E023,ExperimentSeries,deposition_temperature,,350,°C,growth temperature was maintained at 350°C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: discrete_experimental_sweep),,not_a_recipe_field,present,present,present,
10.1016_j.tsf.2012.11.127,F6a/30Si,10.1016_j.tsf.2012.11.127-E024,ExperimentSeries,deposition_temperature,,350,°C,growth temperature was maintained at 350°C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: discrete_experimental_sweep),,not_a_recipe_field,present,present,present,
10.1016_j.tsf.2012.11.127,F6b/Zr,10.1016_j.tsf.2012.11.127-E025,ExperimentSeries,temperature,,600,°C,600°C,figure caption,caption,direct,experimental_condition,figure,figure,True,True,True,bound,entity_only(no case: discrete_experimental_sweep),,not_a_recipe_field,present,present,present,
10.1016_j.tsf.2012.11.127,F6b/Zr,10.1016_j.tsf.2012.11.127-E025,ExperimentSeries,deposition_temperature,,350,°C,growth temperature was maintained at 350°C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: discrete_experimental_sweep),,not_a_recipe_field,present,present,present,
10.1016_j.tsf.2012.11.127,F6b/Fe,10.1016_j.tsf.2012.11.127-E026,ExperimentSeries,temperature,,600,°C,600°C,figure caption,caption,direct,experimental_condition,figure,figure,True,True,True,bound,entity_only(no case: discrete_experimental_sweep),,not_a_recipe_field,present,present,present,
10.1016_j.tsf.2012.11.127,F6b/Fe,10.1016_j.tsf.2012.11.127-E026,ExperimentSeries,deposition_temperature,,350,°C,growth temperature was maintained at 350°C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: discrete_experimental_sweep),,not_a_recipe_field,present,present,present,
10.1016_j.tsf.2012.11.127,F6b/30Si,10.1016_j.tsf.2012.11.127-E027,ExperimentSeries,temperature,,600,°C,600°C,figure caption,caption,direct,experimental_condition,figure,figure,True,True,True,bound,entity_only(no case: discrete_experimental_sweep),,not_a_recipe_field,present,present,present,
10.1016_j.tsf.2012.11.127,F6b/30Si,10.1016_j.tsf.2012.11.127-E027,ExperimentSeries,deposition_temperature,,350,°C,growth temperature was maintained at 350°C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: discrete_experimental_sweep),,not_a_recipe_field,present,present,present,
10.1016_j.tsf.2012.11.127,F7a/<single>,10.1016_j.tsf.2012.11.127-E028,MultiOutputMeasurement,deposition_temperature,,350,°C,growth temperature was maintained at 350°C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,present,present,present,present,
10.1016_j.tsf.2012.11.127,F7a/ZrO2:Fe,10.1016_j.tsf.2012.11.127-E029,MultiOutputMeasurement,deposition_temperature,,350,°C,growth temperature was maintained at 350°C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,present,present,present,present,
10.1016_j.tsf.2012.11.127,F7b/<single>,10.1016_j.tsf.2012.11.127-E030,MultiOutputMeasurement,temperature,,600,°C,600°C,figure caption,caption,direct,experimental_condition,figure,figure,True,True,True,bound,present,True,not_a_recipe_field,present,present,present,
10.1016_j.tsf.2012.11.127,F7b/<single>,10.1016_j.tsf.2012.11.127-E030,MultiOutputMeasurement,deposition_temperature,,350,°C,growth temperature was maintained at 350°C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,present,present,present,present,
10.1016_j.tsf.2012.11.127,F7b/ZrO2:Fe,10.1016_j.tsf.2012.11.127-E031,MultiOutputMeasurement,temperature,,600,°C,600°C,figure caption,caption,direct,experimental_condition,figure,figure,True,True,True,bound,present,True,not_a_recipe_field,present,present,present,
10.1016_j.tsf.2012.11.127,F7b/ZrO2:Fe,10.1016_j.tsf.2012.11.127-E031,MultiOutputMeasurement,deposition_temperature,,350,°C,growth temperature was maintained at 350°C,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1a/0,10.1021_acs.chemmater.2c01154-E000,MultiOutputMeasurement,cycle_number,,140,cycle,140 ALD cycles,"figure 1 caption, panel (a)",caption,direct,experimental_condition,panel,panel,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1a/0,10.1021_acs.chemmater.2c01154-E000,MultiOutputMeasurement,deposition_temperature,,150,°C,grown at 150 ° C,document.md near Fig 1,body,direct,experimental_condition,figure,figure,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1a/0.20,10.1021_acs.chemmater.2c01154-E001,MultiOutputMeasurement,cycle_number,,140,cycle,140 ALD cycles,"figure 1 caption, panel (a)",caption,direct,experimental_condition,panel,panel,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1a/0.20,10.1021_acs.chemmater.2c01154-E001,MultiOutputMeasurement,deposition_temperature,,150,°C,grown at 150 ° C,document.md near Fig 1,body,direct,experimental_condition,figure,figure,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1a/0.50,10.1021_acs.chemmater.2c01154-E002,MultiOutputMeasurement,cycle_number,,140,cycle,140 ALD cycles,"figure 1 caption, panel (a)",caption,direct,experimental_condition,panel,panel,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1a/0.50,10.1021_acs.chemmater.2c01154-E002,MultiOutputMeasurement,deposition_temperature,,150,°C,grown at 150 ° C,document.md near Fig 1,body,direct,experimental_condition,figure,figure,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1a/0.65,10.1021_acs.chemmater.2c01154-E003,MultiOutputMeasurement,cycle_number,,140,cycle,140 ALD cycles,"figure 1 caption, panel (a)",caption,direct,experimental_condition,panel,panel,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1a/0.65,10.1021_acs.chemmater.2c01154-E003,MultiOutputMeasurement,deposition_temperature,,150,°C,grown at 150 ° C,document.md near Fig 1,body,direct,experimental_condition,figure,figure,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1a/0.80,10.1021_acs.chemmater.2c01154-E004,MultiOutputMeasurement,cycle_number,,140,cycle,140 ALD cycles,"figure 1 caption, panel (a)",caption,direct,experimental_condition,panel,panel,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1a/0.80,10.1021_acs.chemmater.2c01154-E004,MultiOutputMeasurement,deposition_temperature,,150,°C,grown at 150 ° C,document.md near Fig 1,body,direct,experimental_condition,figure,figure,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1a/0.94,10.1021_acs.chemmater.2c01154-E005,MultiOutputMeasurement,cycle_number,,140,cycle,140 ALD cycles,"figure 1 caption, panel (a)",caption,direct,experimental_condition,panel,panel,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1a/0.94,10.1021_acs.chemmater.2c01154-E005,MultiOutputMeasurement,deposition_temperature,,150,°C,grown at 150 ° C,document.md near Fig 1,body,direct,experimental_condition,figure,figure,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1b/SiO2/Si,10.1021_acs.chemmater.2c01154-E006,MultiOutputMeasurement,deposition_temperature,,150,°C,grown at 150 ° C,document.md near Fig 1,body,direct,experimental_condition,figure,figure,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1b/SiO2/Si,10.1021_acs.chemmater.2c01154-E006,MultiOutputMeasurement,cycle_number,,140 cycle; 50 cycle,,"cycle_number is varied by a panel/series of this figure, so a figure-scope value is one panel's setting and cannot be applied to this entity",,,,,figure,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1021_acs.chemmater.2c01154,F1b/10 cyc (0.9 nm),10.1021_acs.chemmater.2c01154-E007,MultiOutputMeasurement,cycle_number,,0.9,nm,(0.9 nm,series label '10 cyc (0.9 nm)' (axis 'number of cycles'),series_label,direct,experimental_condition,series,series,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1b/10 cyc (0.9 nm),10.1021_acs.chemmater.2c01154-E007,MultiOutputMeasurement,deposition_temperature,,150,°C,grown at 150 ° C,document.md near Fig 1,body,direct,experimental_condition,figure,figure,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1b/20 cyc (1.6 nm),10.1021_acs.chemmater.2c01154-E008,MultiOutputMeasurement,cycle_number,,1.6,nm,(1.6 nm,series label '20 cyc (1.6 nm)' (axis 'number of cycles'),series_label,direct,experimental_condition,series,series,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1b/20 cyc (1.6 nm),10.1021_acs.chemmater.2c01154-E008,MultiOutputMeasurement,deposition_temperature,,150,°C,grown at 150 ° C,document.md near Fig 1,body,direct,experimental_condition,figure,figure,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1b/30 cyc (2.6 nm),10.1021_acs.chemmater.2c01154-E009,MultiOutputMeasurement,cycle_number,,2.6,nm,(2.6 nm,series label '30 cyc (2.6 nm)' (axis 'number of cycles'),series_label,direct,experimental_condition,series,series,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1b/30 cyc (2.6 nm),10.1021_acs.chemmater.2c01154-E009,MultiOutputMeasurement,deposition_temperature,,150,°C,grown at 150 ° C,document.md near Fig 1,body,direct,experimental_condition,figure,figure,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1b/50 cyc (4.8 nm),10.1021_acs.chemmater.2c01154-E010,MultiOutputMeasurement,cycle_number,,4.8,nm,(4.8 nm,series label '50 cyc (4.8 nm)' (axis 'number of cycles'),series_label,direct,experimental_condition,series,series,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F1b/50 cyc (4.8 nm),10.1021_acs.chemmater.2c01154-E010,MultiOutputMeasurement,deposition_temperature,,150,°C,grown at 150 ° C,document.md near Fig 1,body,direct,experimental_condition,figure,figure,True,True,True,bound,present,True,present,present,present,present,
10.1021_acs.chemmater.2c01154,F2a/Amorphous,10.1021_acs.chemmater.2c01154-E011,ExperimentSeries,cycle_number,,-140 cycle; 50 cycle; 60 cycle,,"3 distinct cycle_number values at figure scope; no narrower evidence distinguishes them, so none is applied",,,,,figure,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1021_acs.chemmater.2c01154,F2a/Crystalline,10.1021_acs.chemmater.2c01154-E012,ExperimentSeries,cycle_number,,-140 cycle; 50 cycle; 60 cycle,,"3 distinct cycle_number values at figure scope; no narrower evidence distinguishes them, so none is applied",,,,,figure,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.1021_acs.chemmater.2c01154,F4a/50 °C,10.1021_acs.chemmater.2c01154-E013,ExperimentSeries,deposition_temperature,,50,°C,50 °C,series label '50 °C' (axis 'deposition_temperature'),series_label,direct,experimental_condition,series,series,True,True,True,bound,present,True,present,present,present,present,
